source,target,position_x,position_y,capacity,travel_speed,segment_length
109601,108641,3.145519,50.750595,9000000.0,100.0,26.197
109591,108913,3.2995309999999995,48.267358,9000000.0,100.0,64.55799999999999
109591,109438,3.2995309999999995,48.267358,9000000.0,100.0,28.973
109591,109087,3.2995309999999995,48.267358,9000000.0,100.0,69.947
109544,122521,5.390722677,47.123666,9000000.0,100.0,35.53
109544,109770,5.390722677,47.123666,9000000.0,100.0,50.843
109544,109543,5.390722677,47.123666,9000000.0,100.0,40.66100000000001
109544,101964,5.390722677,47.123666,9000000.0,100.0,26.380000000000003
109547,109556,4.875772,47.030587,9000000.0,100.0,38.054
109547,109543,4.875772,47.030587,9000000.0,100.0,4.504
109547,102009,4.875772,47.030587,9000000.0,100.0,32.06
109543,109544,4.914124677,47.061473,9000000.0,100.0,40.66100000000001
109543,109547,4.914124677,47.061473,9000000.0,100.0,4.504
109543,101970,4.914124677,47.061473,9000000.0,100.0,22.478
109535,109556,4.973699,47.33088,9000000.0,100.0,35.562
109438,109556,3.107708892,48.05412284,9000000.0,100.0,152.018
109438,109591,3.107708892,48.05412284,9000000.0,100.0,28.973
109438,108921,3.107708892,48.05412284,9000000.0,100.0,1.394
109433,122863,1.847318,47.902459,9000000.0,100.0,99.059
109433,101931,1.847318,47.902459,9000000.0,100.0,73.04
109433,109431,1.847318,47.902459,9000000.0,100.0,5.284000000000001
109431,109439,1.852021677,47.949731,9000000.0,100.0,68.716
109431,250392,1.852021677,47.949731,9000000.0,100.0,10.501
109431,109433,1.852021677,47.949731,9000000.0,100.0,5.284000000000001
109406,101910,0.7146560000000001,47.366989,9000000.0,100.0,4.531000000000001
109406,122863,0.7146560000000001,47.366989,9000000.0,100.0,12.21
109406,101931,0.7146560000000001,47.366989,9000000.0,100.0,104.86
109342,102717,2.05778,47.25627100000001,9000000.0,100.0,160.192
109342,101931,2.05778,47.25627100000001,9000000.0,100.0,4.935
109342,102499,2.05778,47.25627100000001,9000000.0,100.0,127.22900000000001
109326,113757,1.127444,49.436062,9000000.0,100.0,17.219
109326,109316,1.127444,49.436062,9000000.0,100.0,28.707
109326,109208,1.127444,49.436062,9000000.0,100.0,123.56200000000001
109316,113769,1.263759,49.647295,9000000.0,100.0,21.208
109316,109326,1.263759,49.647295,9000000.0,100.0,28.707
109316,109304,1.263759,49.647295,9000000.0,100.0,15.961
109304,113767,1.047024,49.637514,9000000.0,100.0,20.675
109304,113762,1.047024,49.637514,9000000.0,100.0,15.769000000000002
109304,109316,1.047024,49.637514,9000000.0,100.0,15.961
109312,109311,0.195772,49.505375,9000000.0,100.0,5.631
109311,260115,0.271066,49.493669,9000000.0,100.0,30.564
109311,122755,0.271066,49.493669,9000000.0,100.0,25.412000000000003
109311,113767,0.271066,49.493669,9000000.0,100.0,43.497
109311,109312,0.271066,49.493669,9000000.0,100.0,5.631
109286,109452,0.202886,49.291058,9000000.0,100.0,42.083
109286,122755,0.202886,49.291058,9000000.0,100.0,9.157
109286,122858,0.202886,49.291058,9000000.0,100.0,5.8729999999999976
122858,109286,0.134999,49.317781,9000000.0,100.0,5.8729999999999976
108281,260115,0.8339799999999999,49.360218,9000000.0,100.0,16.877
108281,113757,0.8339799999999999,49.360218,9000000.0,100.0,15.485
108281,107640,0.8339799999999999,49.360218,9000000.0,100.0,102.654
109299,109298,1.173261,49.19568,9000000.0,100.0,5.845000000000001
109247,109205,2.216692,49.875695,9000000.0,100.0,3.917
109247,113845,2.216692,49.875695,9000000.0,100.0,155.207
109247,113729,2.216692,49.875695,9000000.0,100.0,53.987
109208,109260,2.697486,49.397182,9000000.0,100.0,51.637
109208,109021,2.697486,49.397182,9000000.0,100.0,51.6
109208,109326,2.697486,49.397182,9000000.0,100.0,123.56200000000001
109208,109124,2.697486,49.397182,9000000.0,100.0,100.51400000000001
109203,108667,3.234452,49.848215,9000000.0,100.0,94.053
109203,109260,3.234452,49.848215,9000000.0,100.0,29.942
109203,108714,3.234452,49.848215,9000000.0,100.0,1.331
108714,109608,3.2339535,49.8601795,9000000.0,100.0,34.271
108714,109203,3.2339535,49.8601795,9000000.0,100.0,1.331
108714,109065,3.2339535,49.8601795,9000000.0,100.0,130.75799999999998
101869,109160,5.220687,47.919225,9000000.0,100.0,5.247999999999998
101869,109087,5.220687,47.919225,9000000.0,100.0,92.932
101869,101964,5.220687,47.919225,9000000.0,100.0,75.38900000000001
109160,109663,5.288526999999998,47.93147800000001,9000000.0,100.0,125.565
109160,101869,5.288526999999998,47.93147800000001,9000000.0,100.0,5.247999999999998
109160,109157,5.288526999999998,47.93147800000001,9000000.0,100.0,78.52800000000002
109157,102061,6.1477330000000014,47.638868,9000000.0,100.0,2.41
109157,109770,6.1477330000000014,47.638868,9000000.0,100.0,47.013000000000005
109157,109160,6.1477330000000014,47.638868,9000000.0,100.0,78.52800000000002
109127,109687,4.287342,49.053444,9000000.0,100.0,144.681
109127,109126,4.287342,49.053444,9000000.0,100.0,25.832
109127,109087,4.287342,49.053444,9000000.0,100.0,96.25200000000001
109126,109127,4.064518,49.22216,9000000.0,100.0,25.832
109126,109124,4.064518,49.22216,9000000.0,100.0,8.088999999999999
109126,109065,4.064518,49.22216,9000000.0,100.0,79.93
109124,108667,3.973355,49.254612,9000000.0,100.0,14.923
109124,109208,3.973355,49.254612,9000000.0,100.0,100.51400000000001
109124,109126,3.973355,49.254612,9000000.0,100.0,8.088999999999999
109087,109591,4.178709,48.229589,9000000.0,100.0,69.947
109087,101869,4.178709,48.229589,9000000.0,100.0,92.932
109087,109127,4.178709,48.229589,9000000.0,100.0,96.25200000000001
109065,108714,4.720865,49.734232,9000000.0,100.0,130.75799999999998
109065,109126,4.720865,49.734232,9000000.0,100.0,79.93
109065,109054,4.720865,49.734232,9000000.0,100.0,21.408999999999995
109054,201976,4.991643,49.68455,9000000.0,100.0,83.387
109054,109065,4.991643,49.68455,9000000.0,100.0,21.408999999999995
109054,100267,4.991643,49.68455,9000000.0,100.0,10.871
100267,109054,5.0624173930000005,49.76227825,9000000.0,100.0,10.871
113697,114338,2.088387,49.03807000000001,9000000.0,100.0,13.35
109042,109205,2.26728,49.103227,9000000.0,100.0,92.606
109029,109027,2.343554,48.798962,9000000.0,100.0,5.0120000000000005
109029,112881,2.343554,48.798962,9000000.0,100.0,22.702999999999996
109029,109002,2.343554,48.798962,9000000.0,100.0,8.963
109029,109013,2.343554,48.798962,9000000.0,100.0,3.478
109002,109029,2.317775,48.737113,9000000.0,100.0,8.963
109002,109010,2.317775,48.737113,9000000.0,100.0,2.444
109002,108877,2.317775,48.737113,9000000.0,100.0,31.89
109002,108996,2.317775,48.737113,9000000.0,100.0,86.292
109002,108920,2.317775,48.737113,9000000.0,100.0,71.20100000000001
109013,109029,2.344127,48.768791,9000000.0,100.0,3.478
109013,109010,2.344127,48.768791,9000000.0,100.0,1.575
109013,109006,2.344127,48.768791,9000000.0,100.0,1.945
109010,109002,2.334349,48.756179,9000000.0,100.0,2.444
109010,109013,2.334349,48.756179,9000000.0,100.0,1.575
109010,108980,2.334349,48.756179,9000000.0,100.0,9.133
109010,109006,2.334349,48.756179,9000000.0,100.0,1.694
108980,109010,2.226992,48.777343,9000000.0,100.0,9.133
109006,109028,2.357144,48.753709,9000000.0,100.0,11.040999999999999
109006,109013,2.357144,48.753709,9000000.0,100.0,1.945
109006,109010,2.357144,48.753709,9000000.0,100.0,1.694
109006,117644,2.357144,48.753709,9000000.0,100.0,1.4469999999999998
117644,109006,2.363381,48.741482,9000000.0,100.0,1.4469999999999998
108996,250392,1.905374,48.542062,9000000.0,100.0,56.626000000000005
108996,109910,1.905374,48.542062,9000000.0,100.0,135.555
108996,109002,1.905374,48.542062,9000000.0,100.0,86.292
108957,109298,2.003685,48.922026,9000000.0,100.0,75.367
108957,112881,2.003685,48.922026,9000000.0,100.0,11.958000000000002
108957,101846,2.003685,48.922026,9000000.0,100.0,15.759000000000002
108935,108955,2.666219,48.833861,9000000.0,100.0,13.429
108935,114089,2.666219,48.833861,9000000.0,100.0,18.925
108935,109021,2.666219,48.833861,9000000.0,100.0,26.848
108921,109439,3.093711677,48.059647,9000000.0,100.0,36.131
108921,109438,3.093711677,48.059647,9000000.0,100.0,1.394
108921,108920,3.093711677,48.059647,9000000.0,100.0,29.704
108920,109439,2.774703,48.213134,9000000.0,100.0,27.318
108920,109002,2.774703,48.213134,9000000.0,100.0,71.20100000000001
108920,108921,2.774703,48.213134,9000000.0,100.0,29.704
108887,108913,2.535948,48.632156,9000000.0,100.0,8.859000000000002
108877,114313,2.47117,48.904215,9000000.0,100.0,14.557999999999998
108877,114487,2.47117,48.904215,9000000.0,100.0,17.83
108877,114470,2.47117,48.904215,9000000.0,100.0,3.294
108877,112854,2.47117,48.904215,9000000.0,100.0,6.907
108877,109002,2.47117,48.904215,9000000.0,100.0,31.89
108727,109744,8.1565,48.9768,9000000.0,100.0,47.97
108435,113769,1.827198,50.130839,9000000.0,100.0,53.428
108869,112854,2.3584,48.901403,9000000.0,100.0,12.682
107721,122657,7.801384268,48.57343146,9000000.0,100.0,5.673
107640,109519,0.196617,48.629987,9000000.0,100.0,69.918
107640,108281,0.196617,48.629987,9000000.0,100.0,102.654
107640,107610,0.196617,48.629987,9000000.0,100.0,15.714
107610,107640,0.005618,48.68899999999999,9000000.0,100.0,15.714
108425,109467,-1.6170836000000002,49.6247646,9000000.0,100.0,50.971999999999994
102250,102219,-0.5527479999999999,44.831345,9000000.0,100.0,7.093999999999999
104174,102393,1.417537,43.625334,9000000.0,100.0,1.564
104174,102395,1.417537,43.625334,9000000.0,100.0,3.609
104174,104172,1.417537,43.625334,9000000.0,100.0,3.0440000000000005
102393,104174,1.398543,43.622387,9000000.0,100.0,1.564
104172,104174,1.400343,43.604297,9000000.0,100.0,3.0440000000000005
104172,102397,1.400343,43.604297,9000000.0,100.0,4.663
104172,102415,1.400343,43.604297,9000000.0,100.0,6.326000000000001
102397,102407,1.419826,43.567998,9000000.0,100.0,6.279
102397,104172,1.419826,43.567998,9000000.0,100.0,4.663
102397,102344,1.419826,43.567998,9000000.0,100.0,42.83600000000001
102397,102401,1.419826,43.567998,9000000.0,100.0,7.146
102344,102397,1.655358,43.417217,9000000.0,100.0,42.83600000000001
102344,102401,1.655358,43.417217,9000000.0,100.0,20.719
102344,102775,1.655358,43.417217,9000000.0,100.0,116.186
102344,100705,1.655358,43.417217,9000000.0,100.0,142.35000000000002
103035,260482,6.359241,43.398718,9000000.0,100.0,121.17099999999999
103035,102957,6.359241,43.398718,9000000.0,100.0,67.73400000000001
103035,103034,6.359241,43.398718,9000000.0,100.0,44.059
103034,103039,6.030616,43.1459,9000000.0,100.0,6.957
103034,103035,6.030616,43.1459,9000000.0,100.0,44.059
103034,103043,6.030616,43.1459,9000000.0,100.0,8.958
103043,103034,6.129313,43.11297,9000000.0,100.0,8.958
103012,102968,5.375393,43.320722,9000000.0,100.0,9.335
103014,103006,5.645678,43.367598,9000000.0,100.0,2.591
102995,103010,5.42818,43.518642,9000000.0,100.0,17.160999999999998
102995,102968,5.42818,43.518642,9000000.0,100.0,16.044
102995,102886,5.42818,43.518642,9000000.0,100.0,106.16000000000001
102995,102957,5.42818,43.518642,9000000.0,100.0,12.504000000000001
102984,102974,5.03625,43.409039,9000000.0,100.0,24.255
102945,102946,5.39872,43.283466,9000000.0,100.0,12.946000000000002
102903,102886,6.031854,44.45205900000001,9000000.0,100.0,31.316000000000003
100705,102344,1.943576852,42.43393382,9000000.0,100.0,142.35000000000002
102856,102754,3.39611,43.443658,9000000.0,100.0,308.773
102804,102978,4.789942,44.130597,9000000.0,100.0,67.215
102804,102800,4.789942,44.130597,9000000.0,100.0,53.138
102804,102568,4.789942,44.130597,9000000.0,100.0,92.60699999999999
102775,102800,2.98343,43.149954,9000000.0,100.0,138.882
102775,102344,2.98343,43.149954,9000000.0,100.0,116.186
102775,101505,2.98343,43.149954,9000000.0,100.0,80.35400000000001
102754,102760,3.1434990000000003,45.777791,9000000.0,100.0,3.094
102754,102856,3.1434990000000003,45.777791,9000000.0,100.0,308.773
102754,100417,3.1434990000000003,45.777791,9000000.0,100.0,10.998000000000001
100417,102624,3.240371,45.827842,9000000.0,100.0,75.18799999999999
100417,102760,3.240371,45.827842,9000000.0,100.0,7.572999999999999
100417,102754,3.240371,45.827842,9000000.0,100.0,10.998000000000001
102730,110132,3.230083,46.101959,9000000.0,100.0,7.9110000000000005
110134,102717,3.652949,46.538841,9000000.0,100.0,61.27700000000001
102692,102707,6.920424682,45.84669645,9000000.0,100.0,68.357
102598,122495,6.024035,45.48381,9000000.0,100.0,18.259999999999998
102598,102589,6.024035,45.48381,9000000.0,100.0,38.321
102598,102663,6.024035,45.48381,9000000.0,100.0,18.397
102666,102663,6.628635000000001,45.193125,9000000.0,100.0,64.97800000000001
102663,102664,6.2194,45.56601,9000000.0,100.0,14.964000000000002
102663,102598,6.2194,45.56601,9000000.0,100.0,18.397
102663,102666,6.2194,45.56601,9000000.0,100.0,64.97800000000001
102518,102535,4.729,45.934098,9000000.0,100.0,24.927000000000003
102518,102605,4.729,45.934098,9000000.0,100.0,43.299
102518,102007,4.729,45.934098,9000000.0,100.0,40.514
102651,102645,4.9650690000000015,45.702841,9000000.0,100.0,5.9879999999999995
102651,102605,4.9650690000000015,45.702841,9000000.0,100.0,21.147
102651,102611,4.9650690000000015,45.702841,9000000.0,100.0,7.67
102642,102535,4.892227,45.783789,9000000.0,100.0,4.2
102611,102509,5.049151999999999,45.666695,9000000.0,100.0,22.268
102611,102651,5.049151999999999,45.666695,9000000.0,100.0,7.67
102611,102582,5.049151999999999,45.666695,9000000.0,100.0,26.194
102613,122548,5.701933,45.158956,9000000.0,100.0,9.867
102613,102589,5.701933,45.158956,9000000.0,100.0,10.348000000000003
102613,102610,5.701933,45.158956,9000000.0,100.0,6.736000000000001
102610,102585,5.684044999999999,45.214794,9000000.0,100.0,10.88
102610,102613,5.684044999999999,45.214794,9000000.0,100.0,6.736000000000001
102610,102602,5.684044999999999,45.214794,9000000.0,100.0,3.856
102602,102610,5.718858999999999,45.193643,9000000.0,100.0,3.856
102589,102598,5.781172,45.20447,9000000.0,100.0,38.321
102589,102613,5.781172,45.20447,9000000.0,100.0,10.348000000000003
102589,102590,5.781172,45.20447,9000000.0,100.0,1.6869999999999998
102590,102589,5.760202,45.20104,9000000.0,100.0,1.6869999999999998
102582,102585,5.343964,45.566812,9000000.0,100.0,40.531
102582,122495,5.343964,45.566812,9000000.0,100.0,46.721999999999994
102582,102611,5.343964,45.566812,9000000.0,100.0,26.194
102568,102585,4.876917,44.904414,9000000.0,100.0,80.96000000000001
102568,102605,4.876917,44.904414,9000000.0,100.0,80.826
102568,102804,4.876917,44.904414,9000000.0,100.0,92.60699999999999
102526,110124,5.252039,46.254052,9000000.0,100.0,24.278
102526,122521,5.252039,46.254052,9000000.0,100.0,74.98500000000001
102526,102001,5.252039,46.254052,9000000.0,100.0,34.745999999999995
102514,102527,5.541272,46.136116,9000000.0,100.0,19.385
102514,110124,5.541272,46.136116,9000000.0,100.0,19.479
102514,122654,5.541272,46.136116,9000000.0,100.0,57.324
102499,102188,1.382609,46.20366,9000000.0,100.0,113.16900000000001
102499,180316,1.382609,46.20366,9000000.0,100.0,105.726
102499,109342,1.382609,46.20366,9000000.0,100.0,127.22900000000001
102499,102728,1.382609,46.20366,9000000.0,100.0,107.761
102415,104172,1.3257290000000002,43.60707,9000000.0,100.0,6.326000000000001
102388,260316,1.477978,43.63767100000001,9000000.0,100.0,32.193
102388,102401,1.477978,43.63767100000001,9000000.0,100.0,10.113
102388,102395,1.477978,43.63767100000001,9000000.0,100.0,4.73
102401,102397,1.49376,43.556871,9000000.0,100.0,7.146
102401,102344,1.49376,43.556871,9000000.0,100.0,20.719
102401,102388,1.49376,43.556871,9000000.0,100.0,10.113
102395,260313,1.427744,43.656148,9000000.0,100.0,7.318
102395,104174,1.427744,43.656148,9000000.0,100.0,3.609
102395,102388,1.427744,43.656148,9000000.0,100.0,4.73
102394,100459,1.309944,43.924779,9000000.0,100.0,169.488
102394,260313,1.309944,43.924779,9000000.0,100.0,25.028
102394,250385,1.309944,43.924779,9000000.0,100.0,149.106
102324,101052,-0.368446,43.30588,9000000.0,100.0,82.862
102285,102220,-1.445059,43.47415,9000000.0,100.0,147.952
102285,104351,-1.445059,43.47415,9000000.0,100.0,18.407
102285,102407,-1.445059,43.47415,9000000.0,100.0,277.43399999999997
102257,100459,-0.512278,44.884461,9000000.0,100.0,189.414
102257,180316,-0.512278,44.884461,9000000.0,100.0,213.427
102257,102239,-0.512278,44.884461,9000000.0,100.0,23.356
102257,102163,-0.512278,44.884461,9000000.0,100.0,16.564
102239,102220,-0.625143,44.789265,9000000.0,100.0,26.147
102239,102257,-0.625143,44.789265,9000000.0,100.0,23.356
102239,102219,-0.625143,44.789265,9000000.0,100.0,5.933
102219,250385,-0.5535909999999999,44.778229,9000000.0,100.0,41.727000000000004
102219,102250,-0.5535909999999999,44.778229,9000000.0,100.0,7.093999999999999
102219,102239,-0.5535909999999999,44.778229,9000000.0,100.0,5.933
102179,110103,-0.48681,46.302027,9000000.0,100.0,56.584
102191,102188,-0.294245,46.343682,9000000.0,100.0,61.098
102191,122855,-0.294245,46.343682,9000000.0,100.0,105.24199999999999
102191,110104,-0.294245,46.343682,9000000.0,100.0,71.428
102163,102505,-0.429789,45.012932,9000000.0,100.0,190.41400000000002
102163,110104,-0.429789,45.012932,9000000.0,100.0,92.06700000000001
102163,102257,-0.429789,45.012932,9000000.0,100.0,16.564
102089,102188,-0.895534,47.04528,9000000.0,100.0,119.16300000000001
102010,102007,4.826278,46.350591,9000000.0,100.0,8.276
102010,102009,4.826278,46.350591,9000000.0,100.0,48.221999999999994
102010,102001,4.826278,46.350591,9000000.0,100.0,2.077
102009,113968,4.831837,46.753667,9000000.0,100.0,69.79599999999999
102009,109547,4.831837,46.753667,9000000.0,100.0,32.06
102009,102010,4.831837,46.753667,9000000.0,100.0,48.221999999999994
102001,102007,4.847232,46.339496,9000000.0,100.0,9.241999999999999
102001,102526,4.847232,46.339496,9000000.0,100.0,34.745999999999995
102001,102010,4.847232,46.339496,9000000.0,100.0,2.077
101986,109439,3.160276,46.928454,9000000.0,100.0,135.81900000000002
101970,109543,5.026741,47.242048,9000000.0,100.0,22.478
101970,109538,5.026741,47.242048,9000000.0,100.0,3.653
101970,101964,5.026741,47.242048,9000000.0,100.0,10.311
109538,101970,5.040559,47.273502,9000000.0,100.0,3.653
101964,109544,5.143907,47.273582,9000000.0,100.0,26.380000000000003
101964,101869,5.143907,47.273582,9000000.0,100.0,75.38900000000001
101964,101970,5.143907,47.273582,9000000.0,100.0,10.311
101964,109557,5.143907,47.273582,9000000.0,100.0,6.22
109557,101964,5.076641,47.30207,9000000.0,100.0,6.22
101950,109467,-1.61099218,49.646846,9000000.0,100.0,19.451999999999995
101912,102106,0.656515,47.428124,9000000.0,100.0,53.01299999999999
102728,102499,2.616614,46.380527,9000000.0,100.0,107.761
101846,114313,2.199041,48.900902,9000000.0,100.0,8.991
101846,108957,2.199041,48.900902,9000000.0,100.0,15.759000000000002
101846,101844,2.199041,48.900902,9000000.0,100.0,4.2010000000000005
101844,101846,2.252066,48.886346,9000000.0,100.0,4.2010000000000005
101505,102775,2.818496,42.501254,9000000.0,100.0,80.35400000000001
101052,102324,-0.5441,42.7929,9000000.0,100.0,82.862
